0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,Target
-0.097175054,0.03760713,-0.11275895,0.028591542,-0.09991728,0.122078545,0.13727783,0.16155486,-0.05603958,-0.067065366,-0.14745478,0.103644066,0.025544042,0.15308069,-0.09461361,-0.12001947,0.004256262,-0.16685618,-0.07376707,0.011282936,-0.08337194,0.08158887,-0.018586008,0.13439019,0.20354906,-0.052331977,-0.14469987,0.055451743,-0.033373494,-0.10538633,-0.041796498,-0.13240007,-0.018004073,0.0047693234,0.055860266,-0.039415684,0.13342762,-0.18886378,0.020385358,0.06269498,-0.007476859,-0.022050772,0.018921912,-0.08841454,0.02339838,-0.08157466,0.055823285,0.09067819,0.1755959,-0.06552388,-0.05454004,-0.24069843,0.00026276137,-0.04262607,0.065720096,-0.08411922,-0.01088374,0.032697465,0.07290379,0.123641156,-0.03890489,-0.049289644,-0.15420067,0.15032226,0.0686678,0.02642313,0.07120594,0.019758346,-0.13208225,0.064729065,0.06262635,-0.07351051,0.055276103,-0.10000619,0.011496748,-0.040295333,0.055541273,0.02968531,-0.031340033,-0.14136532,0.031398706,-0.03485217,-0.10795474,0.088491164,-0.104755,0.13301381,-0.10602116,-0.12812716,0.020625629,0.017155915,-0.040322285,0.029140823,0.08642442,-0.17710388,0.13432752,0.020842152,-0.030319523,0.060714334,-0.13989182,-0.084863074,0
-0.060357552,0.025221372,-0.07101879,0.012362901,-0.053112004,0.073996775,0.08176408,0.09311894,-0.03376028,-0.037843972,-0.08418158,0.057449568,0.014683556,0.08939503,-0.051140737,-0.072890386,0.008169178,-0.10242955,-0.04562928,0.0054318146,-0.05000151,0.052653026,-0.009598515,0.07663196,0.12019715,-0.03135181,-0.084098496,0.029581433,-0.021313222,-0.063587226,-0.02821798,-0.07688766,-0.01701877,0.00732973,0.03628638,-0.02190976,0.08023982,-0.11722955,0.011246935,0.034443703,-0.001229357,-0.011169233,0.008768741,-0.051823214,0.01538552,-0.052815933,0.028938653,0.054383527,0.10568809,-0.04194593,-0.03247111,-0.14159887,0.0035145904,-0.026497506,0.040379517,-0.043163106,-0.0087506715,0.018316437,0.042222284,0.0712539,-0.024995964,-0.02473787,-0.09305959,0.09416703,0.038692623,0.017638769,0.0431112,0.012626536,-0.07973501,0.039792586,0.03733872,-0.046610747,0.037638444,-0.057406563,0.00867172,-0.020403802,0.035616968,0.01697435,-0.020220047,-0.0822218,0.020247417,-0.017910147,-0.06363062,0.048565444,-0.05613561,0.08056015,-0.06843937,-0.07598609,0.012297114,0.011068481,-0.024769118,0.01391578,0.054753914,-0.10556316,0.080853276,0.010461232,-0.021752018,0.034920264,-0.08481499,-0.050753947,1
-0.11104328,0.03880073,-0.11493307,0.029721802,-0.095023505,0.13078752,0.14248745,0.17329852,-0.060231075,-0.06786645,-0.15256846,0.10596049,0.026559828,0.1614456,-0.09845017,-0.13174355,0.0015543321,-0.18159905,-0.07599266,0.013551474,-0.09045324,0.085722275,-0.019645108,0.140912,0.2144215,-0.056350056,-0.15675955,0.05292291,-0.04205255,-0.116096966,-0.0509281,-0.13921602,-0.026964318,0.011914675,0.06122656,-0.040048618,0.1465558,-0.20949817,0.023626741,0.06710995,-0.009862971,-0.02563771,0.02363673,-0.101613805,0.029908748,-0.08803392,0.05514611,0.09520607,0.18914016,-0.06753588,-0.05226247,-0.25399768,0.0076143974,-0.047341887,0.062264666,-0.08647556,-0.009106024,0.036493722,0.07202853,0.12952136,-0.039448153,-0.045312006,-0.1714992,0.16081469,0.07215251,0.02951409,0.07590799,0.019083241,-0.13806988,0.06327695,0.07221834,-0.078052044,0.062150326,-0.1080007,0.015943373,-0.04169517,0.0635159,0.021647114,-0.03702836,-0.14953445,0.03611469,-0.038708363,-0.11325344,0.09440225,-0.110944845,0.15057777,-0.11433145,-0.13538685,0.020029064,0.022090679,-0.040532973,0.026738157,0.09486871,-0.1838407,0.14452367,0.019271908,-0.028467178,0.060802676,-0.15338635,-0.092006154,1
-0.107331425,0.0402788,-0.11917813,0.03143377,-0.10762967,0.12847732,0.14645217,0.1778567,-0.05906538,-0.073780894,-0.15692954,0.108393066,0.025570663,0.1625133,-0.1032734,-0.13350591,0.002689313,-0.1790225,-0.079498686,0.013410593,-0.089857474,0.08762618,-0.020745337,0.14501636,0.22143798,-0.051885013,-0.15120159,0.060837273,-0.041528102,-0.112352386,-0.04823345,-0.14220399,-0.023137575,0.009592856,0.0637736,-0.03984089,0.15032494,-0.20815094,0.019914323,0.07060115,-0.010868831,-0.022512523,0.018862441,-0.09611961,0.025040243,-0.08947768,0.060414452,0.10038426,0.19342351,-0.073012374,-0.056835733,-0.26135108,7.291796e-05,-0.04854897,0.07209807,-0.09147243,-0.012535998,0.034230813,0.07527603,0.13344105,-0.041042577,-0.051996488,-0.16885167,0.16082491,0.07166512,0.030445475,0.07714115,0.017973386,-0.13880576,0.069105655,0.068180285,-0.07775612,0.05982583,-0.10862843,0.013434159,-0.045946475,0.058462594,0.033317417,-0.036966186,-0.15334801,0.03559999,-0.038336374,-0.111400165,0.09607722,-0.11023883,0.14892165,-0.11251791,-0.1418533,0.021577368,0.021110417,-0.04664615,0.031871825,0.095145434,-0.19261672,0.14358218,0.026082369,-0.033371985,0.0663298,-0.1511093,-0.095058054,1
-0.0898402,0.03216868,-0.09696692,0.0272345,-0.085516274,0.105764076,0.12138302,0.14629678,-0.054604188,-0.06166695,-0.1274804,0.0961486,0.025149157,0.13652126,-0.08507695,-0.109877385,0.002397942,-0.14660648,-0.06781169,0.0125445565,-0.07636475,0.07491043,-0.0112131275,0.116616905,0.17846116,-0.04551434,-0.12746747,0.046813153,-0.037841298,-0.093347564,-0.03848513,-0.11926574,-0.01885895,0.009806475,0.054229017,-0.036143277,0.11920247,-0.17341605,0.01430018,0.057328053,-0.0032584278,-0.015519076,0.015772313,-0.0822816,0.020862168,-0.070058145,0.050171867,0.08548371,0.16155508,-0.060588345,-0.04354939,-0.21524243,0.003542934,-0.036878083,0.053970627,-0.07094826,-0.011740371,0.033202868,0.059056293,0.10873984,-0.038459703,-0.040968508,-0.1443053,0.13194422,0.058958884,0.026440559,0.065572746,0.012625296,-0.11818455,0.056288943,0.058388613,-0.06684568,0.04966339,-0.092254534,0.015803339,-0.031241128,0.047693282,0.02629321,-0.028034478,-0.12329616,0.028215539,-0.034405414,-0.09290936,0.07912977,-0.09158783,0.1268528,-0.09366022,-0.1098859,0.020225812,0.017156355,-0.038889613,0.028412642,0.08060735,-0.15607113,0.11828185,0.019929856,-0.029502004,0.057831876,-0.13023707,-0.07940377,1
-0.09047218,0.035208005,-0.09686966,0.023190128,-0.09104983,0.10961622,0.118498676,0.14348546,-0.049064536,-0.058055434,-0.12682196,0.089919984,0.02194954,0.13866077,-0.084514245,-0.10380968,0.0046054255,-0.1455566,-0.06758569,0.0129913045,-0.07420483,0.072311886,-0.01567078,0.121717036,0.17767003,-0.042818483,-0.13006645,0.053255506,-0.030665413,-0.09779174,-0.038148463,-0.11853107,-0.020427393,0.011473453,0.053781074,-0.031825297,0.11986424,-0.17401753,0.011111556,0.055946853,-0.007161092,-0.02065615,0.017799487,-0.08340474,0.021777632,-0.07408993,0.049129333,0.08044135,0.16110481,-0.05945711,-0.041343734,-0.21938762,0.0043440107,-0.03999456,0.055955533,-0.07548363,-0.012008799,0.027745714,0.06569138,0.10787224,-0.03363075,-0.036323767,-0.14432037,0.13403088,0.0626467,0.028081432,0.061599087,0.011815589,-0.11869073,0.055914633,0.059920896,-0.06319378,0.048858196,-0.09188806,0.01053476,-0.03659859,0.047861617,0.022899738,-0.022418922,-0.12308642,0.02828155,-0.034271162,-0.096173495,0.07591391,-0.09359854,0.11972542,-0.09327035,-0.11413681,0.016817056,0.015718948,-0.03925176,0.027486306,0.07291806,-0.15705042,0.119221285,0.01925881,-0.02575917,0.054185607,-0.12291678,-0.07592453,1
-0.1311413,-0.035918243,-0.17273724,-0.049202926,-0.05137077,0.25386477,0.3022359,0.2656441,-0.13619123,-0.046114724,-0.22501849,0.2018973,0.0298791,0.2048517,-0.17455031,-0.17668182,-0.105529875,-0.37912294,-0.17103001,-0.0066243066,-0.12393726,0.17582105,0.020260138,0.24782646,0.4006193,-0.034860726,-0.33762035,0.091470525,-0.025364947,-0.19625586,-0.110630244,-0.1717603,-0.13637024,0.062061347,0.17580304,-0.08999767,0.21613082,-0.37470904,-0.013779396,0.03123284,0.06456961,-0.10730438,-0.029560102,-0.17690426,0.16740693,-0.09309349,0.04224237,0.12665074,0.32910642,-0.06892386,0.027047494,-0.34694746,0.13800025,-0.09484953,0.091346785,-0.11438364,0.0034854864,0.08068651,0.12664679,0.24354653,0.019634262,-0.01917344,-0.20290051,0.3224605,0.100246996,0.13134378,0.06196197,0.01362155,-0.24356692,0.010793266,0.086235374,-0.14046548,0.18513538,-0.11677311,0.0049821227,-0.09688115,0.160992,-0.060037483,0.005891748,-0.13240018,0.15578412,-0.09661684,-0.19641896,0.09266203,-0.17797558,0.19047633,-0.23083904,-0.24443144,-0.026262036,-0.009647681,0.05094904,0.059532143,0.122680224,-0.30430943,0.30126783,-0.10327207,-0.07223095,-0.06634567,-0.287293,-0.10514222,1
-0.10036925,0.035575148,-0.10920682,0.030840967,-0.09137356,0.11915854,0.13423811,0.15863116,-0.05547509,-0.065085895,-0.13958523,0.10107522,0.021991258,0.15007646,-0.09209486,-0.118561745,0.0038943463,-0.16767445,-0.06808722,0.013898111,-0.08212195,0.08001894,-0.018362561,0.13474098,0.1985116,-0.049885895,-0.14331995,0.05101919,-0.037008766,-0.106563374,-0.04315845,-0.13169357,-0.021902299,0.00576666,0.05270081,-0.04193364,0.13570571,-0.18973455,0.017721549,0.062950976,-0.0071772886,-0.020950604,0.017954035,-0.089357845,0.025440875,-0.0820199,0.054444395,0.09266872,0.17821792,-0.06445509,-0.04393691,-0.23389156,0.0073388102,-0.04187269,0.062223613,-0.084699325,-0.011939429,0.033565626,0.07053574,0.119950406,-0.037647426,-0.04255181,-0.15583558,0.14594147,0.06268968,0.028312724,0.071347944,0.015588208,-0.1301308,0.059214447,0.06314919,-0.07218192,0.057850588,-0.10199455,0.013522923,-0.0393921,0.059539903,0.025791867,-0.03136867,-0.13891403,0.03433771,-0.035662007,-0.10525928,0.08582937,-0.10355033,0.13710903,-0.10307134,-0.13033663,0.023872163,0.017257964,-0.03842208,0.025352212,0.087405205,-0.17361438,0.13221923,0.021026144,-0.02976474,0.059993505,-0.14020453,-0.082585,0
-0.12598555,0.04123353,-0.13918683,0.028424826,-0.10929759,0.15919323,0.17054905,0.19824836,-0.077986605,-0.074658595,-0.18052696,0.12948436,0.025828429,0.18065363,-0.12490581,-0.14463255,-0.0045211813,-0.21171163,-0.091981314,0.010730623,-0.09799376,0.102921374,-0.016745158,0.16721545,0.25788537,-0.050673008,-0.18290119,0.069070816,-0.04222283,-0.12385962,-0.06096014,-0.15871142,-0.03062188,0.0079262275,0.07641703,-0.043293655,0.1657093,-0.2354558,0.012959228,0.075641595,-0.00288907,-0.027739942,0.016795151,-0.11704066,0.042045634,-0.09717245,0.06919944,0.10777431,0.2256478,-0.08312312,-0.05268189,-0.2879663,0.014527125,-0.058040757,0.071148686,-0.10431733,-0.010616929,0.04314768,0.08013962,0.14992404,-0.044216897,-0.05293519,-0.1878137,0.19241571,0.07996874,0.035011098,0.08863595,0.021270312,-0.16260095,0.07584931,0.07601486,-0.10185767,0.072566085,-0.12470739,0.013653231,-0.052417394,0.06960599,0.020143189,-0.03316264,-0.16615827,0.048580233,-0.053085588,-0.13061982,0.10524626,-0.12536398,0.17108981,-0.12983723,-0.16598925,0.028382223,0.020289252,-0.04293289,0.037082262,0.106488094,-0.21790838,0.1675205,0.017119545,-0.040966365,0.060060423,-0.18245783,-0.09561334,1
-0.10018997,0.040163096,-0.1112667,0.02657759,-0.09749445,0.11746039,0.13436109,0.15727474,-0.055601157,-0.06712183,-0.14603992,0.0984546,0.021603286,0.15026651,-0.09255852,-0.11742327,0.0057798903,-0.15992375,-0.071060136,0.010667481,-0.07588725,0.08016356,-0.018964678,0.13228367,0.195665,-0.051409084,-0.13985561,0.05736184,-0.039542787,-0.106132716,-0.043644726,-0.12941144,-0.01978775,0.009434743,0.0588532,-0.037162222,0.13293786,-0.18527664,0.014946696,0.064637445,-0.008213978,-0.019003158,0.020288482,-0.08660936,0.024739305,-0.08057309,0.05886181,0.08784222,0.17482482,-0.068106204,-0.051956132,-0.23652595,0.0004614297,-0.04373017,0.063712046,-0.082530566,-0.019159114,0.03287798,0.069290526,0.11655167,-0.039217412,-0.044304345,-0.15516405,0.1469176,0.06457492,0.026339697,0.071636505,0.016488068,-0.1277639,0.061992757,0.06449931,-0.07443027,0.056133777,-0.100153714,0.016265435,-0.04040828,0.053537127,0.028279273,-0.030557297,-0.13775015,0.030597212,-0.034219548,-0.10555685,0.08748557,-0.10270061,0.13340461,-0.10035974,-0.12737438,0.021973193,0.017713653,-0.044012308,0.026382621,0.08733998,-0.17590806,0.12472027,0.020350516,-0.030169884,0.06313018,-0.13439023,-0.08266718,1
